##########################################################################################################################################
# This is the online data table for the paper Li et. al (2018)
# "SDSS-IV MaNGA: Global stellar population and gradients for about 2000 early-type and spiral galaxies on the mass-size plane"
#
# Table title: Properties of all the galaxies in the sample of Li et al. (2018)
##########################################################################################################################################
#  MaNGA ID  | Morphology | logsigma_e | logM_{1/2} | logR_e | logAge |  [Z/H]  | logM^*/L | Delta logAge | Delta [Z/H] | Delta logM^*/L |
#            |            |    km/s    |    M_sun   |   kpc  |  years |         |          |              |             |
#     (1)    |     (2)    |    (3)     |     (4)    |   (5)  |   (6)  |   (7)   |    (8)   |     (9)      |     (10)    |       (11)     |
##########################################################################################################################################
1-633839           S           1.86        10.27       0.79     9.10     -0.89      0.21        -0.14          -0.12                -0.03
1-258777           S           1.89        10.57       0.98     9.39     -0.68      0.39        -0.40          -0.14                -0.21
1-211023           S           1.79        10.04       0.78     9.57     +0.04      0.48        +0.20          -0.18                +0.13
1-247382           S           1.81        10.31       0.91     9.05     -0.78      0.42        -0.18          +0.22                -0.26
1-96077            S           1.71         9.90       0.71     9.05     -0.94      0.21        -0.03          -0.27                -0.00
1-276544           E           2.24        10.72       0.53     9.90     -0.00      0.69        +0.09          -0.20                -0.02
1-210785           E           2.18        10.99       0.85     9.70     +0.03      0.58        -0.17          -0.10                -0.16
1-247980           S           2.04        10.86       0.92     9.41     -0.39      0.45        -0.44          -0.63                -0.08
1-322784           E           2.18        10.98       0.87     9.48     -0.25      0.51        -0.08          -0.25                -0.13
1-93640            S           2.00        10.96       1.16     9.56     -0.31      0.52        -0.79          -0.67                -0.32
1-259618           S           1.74        10.13       0.80     8.99     -0.95      0.26        -0.41          +0.04                -0.25
1-210736           S           2.00        10.73       1.05     9.43     -0.51      0.43        -0.15          -0.09                -0.20
1-235186           S           2.16        11.01       0.97     9.67     -0.00      0.58        -0.23          -0.32                -0.18
1-284515           S           1.78        10.18       0.82     9.27     -0.91      0.22        -0.09          -0.33                -0.21
1-594602           S           2.08        10.91       1.06     9.68     -0.12      0.54        -0.16          -0.27                -0.21
1-285728           S           1.83        10.56       1.04     9.20     -0.63      0.32        -0.32          -0.57                -0.02
1-250922           S           1.71        10.07       0.81     9.33     -0.53      0.42        -0.32          -0.28                -0.06
1-251775           E           2.43        11.74       1.21     9.93     -0.02      0.71        -0.05          -0.26                -0.09
1-523065           S           2.04        10.83       1.06     9.59     -0.20      0.61        -0.20          -0.21                -0.10
1-260458           E           2.26        11.13       0.89     9.88     -0.05      0.70        +0.01          -0.11                -0.03
1-487130           S           1.67        10.15       1.01     9.26     -0.55      0.43        -0.32          -0.57                -0.18
1-284349           E           2.22        10.65       0.44     9.78     -0.05      0.58        +0.04          -0.15                +0.01
1-172936           E           2.43        11.69       1.08     9.96     +0.07      0.79        +0.04          -0.21                -0.01
1-402649           S           1.62         9.42       0.27     8.96     -0.96      0.13        -0.03          -0.32                +0.37
1-210700           S           2.23        11.38       1.18     9.94     +0.07      0.75        -0.09          -0.05                -0.07
1-591474           S           1.91        10.30       0.73     9.41     -0.31      0.48        +0.01          +0.08                -0.11
1-256860           S           1.84        10.24       0.82     9.24     -0.71      0.34        -0.28          -0.11                -0.10
1-90779            S           2.15        10.96       0.94     9.81     +0.02      0.74        +0.10          +0.23                -0.06
1-92626            S           2.20        11.11       0.98     9.81     +0.01      0.73        -0.36          -0.34                -0.15
1-93378            E           2.20        10.88       0.77     9.99     -0.15      0.73        +0.05          -0.16                -0.02
1-93876            E           2.32        11.44       1.04     9.72     +0.11      0.58        -0.03          -0.09                -0.02
1-209266           E           2.41        11.60       1.08     9.85     +0.06      0.69        -0.05          -0.13                -0.08
1-92615            E           2.32        11.35       0.98     9.79     +0.15      0.68        -0.29          -0.06                -0.27
1-134209           E           2.27        11.32       1.04     9.63     +0.00      0.59        -0.04          +0.12                -0.04
1-322020           S           2.04        10.79       1.03     9.53     -0.13      0.50        -0.29          -0.47                -0.17
1-419450           S           1.66         9.73       0.63     9.27     -0.66      0.35        -0.26          +0.01                -0.02
1-134924           E           2.43        11.35       0.83     9.99     +0.11      0.83        -0.10          -0.08                -0.12
1-135371           S           2.19        10.97       0.89     9.56     -0.04      0.59        -0.30          -0.35                -0.13
1-569116           S           1.85        10.24       0.79     9.35     -0.52      0.44        +0.02          -0.06                -0.03
1-135134           E           2.08        10.57       0.77     9.81     -0.01      0.67        -0.06          -0.25                -0.07
1-594505           E           2.24        10.90       0.69     9.90     +0.10      0.74        -0.18          +0.12                -0.11
1-634274           E           2.41        11.59       1.04     9.92     +0.09      0.76        -0.07          -0.12                -0.08
1-95770            S           1.85        10.48       0.97     9.07     -1.07      0.36        -0.45          -0.14                -0.34
1-93861            S           1.83        10.31       0.91     9.18     -0.83      0.21        -0.32          +0.09                -0.44
1-135810           S           2.01        10.71       0.96     9.54     -0.21      0.46        -0.42          -0.34                -0.18
1-277987           S           1.87        10.47       1.06     9.26     -1.05      0.25        -0.30          -0.24                -0.32
1-547185           S           1.83        10.16       0.72     9.08     -0.75      0.25        -0.34          -0.13                -0.19
1-178550           E           2.18        10.85       0.74     9.84     -0.04      0.63        +0.12          -0.33                -0.00
1-134884           E           2.44        11.99       1.40    10.00     -0.00      0.78        +0.03          -0.29                -0.03
1-594446           E           2.07        10.14       0.26     9.88     +0.13      0.72        -0.05          -0.16                -0.08
1-25609            S           1.95        10.45       0.83     9.53     +0.00      0.47        +0.10          -0.04                -0.07
1-609412           S           1.84        10.46       0.96     9.28     -0.61      0.35        -0.60          -0.15                -0.26
1-22948            S           2.17        11.20       1.19     9.52     -0.01      0.48        -0.15          -0.25                -0.09
1-91678            S           1.99        10.78       1.08     9.43     -0.61      0.46        -0.24          -0.32                -0.09
1-547135           E           2.12        10.35       0.32     9.59     +0.14      0.49        -0.07          -0.13                -0.06
1-260744           E           2.35        11.16       0.65     9.87     +0.11      0.71        -0.11          -0.05                -0.08
1-92519            S           1.44         9.18       0.34     9.12     -1.04      0.19        -0.13          -0.10                -0.16
1-634538           E           2.33        11.09       0.68     9.91     +0.07      0.73        -0.15          -0.01                -0.12
1-247424           S           1.73         9.80       0.55     9.11     -1.27      0.29        -0.09          +0.05                +0.10
1-91339            S           2.19        11.03       0.98     9.67     -0.04      0.60        -0.25          -0.24                -0.11
1-147685           S           1.93        10.66       1.22     9.33     -0.84      0.40        -0.28          -0.03                -0.23
1-178405           E           2.17        10.30       0.19     9.85     +0.06      0.67        +0.06          -0.11                +0.03
1-91760            S           1.87        10.65       1.06     9.31     -0.29      0.42        -0.53          -0.28                -0.19
1-210923           S           1.87        10.45       0.83     9.28     -0.48      0.42        -0.28          -0.34                -0.21
1-178414           S           1.80        10.13       0.75     9.25     -0.67      0.34        -0.17          +0.13                -0.19
1-113208           E           2.24        10.84       0.63     9.63     +0.14      0.52        -0.06          -0.05                -0.05
1-94066            S           1.66        10.10       0.96     9.50     -0.23      0.48        -0.28          -0.16                +0.01
1-574355           S           2.03        11.01       1.24     9.32     -0.40      0.48        -0.49          -0.44                -0.26
1-251279           E           2.18        10.88       0.75     9.56     -0.03      0.49        -0.27          -0.46                -0.15
1-575826           E           2.35        11.33       0.94     9.90     +0.05      0.72        -0.19          -0.16                -0.18
1-210774           E           2.29        11.16       0.89     9.87     -0.05      0.69        -0.21          -0.34                -0.27
1-248357           S           2.08        10.77       0.79     9.61     -0.06      0.56        -0.35          -0.38                -0.16
1-236776           S           1.84        10.10       0.69     9.57     -0.37      0.54        -0.21          +0.06                -0.13
1-134848           S           2.12        11.23       1.23     9.63     -0.38      0.61        -0.41          -0.34                -0.21
1-284522           S           1.71        10.01       0.75     9.08     -0.84      0.26        -0.43          -0.07                -0.42
1-90849            S           1.93        10.59       0.95     9.52     -0.17      0.49        -0.52          -0.31                -0.23
1-532459           S           2.18        11.10       1.04     9.60     -0.20      0.52        -0.71          -0.42                -0.39
1-235306           S           2.00        10.64       0.97     9.53     -0.08      0.46        +0.09          -0.41                +0.01
1-247456           S           2.08        10.91       1.05     9.44     -0.36      0.40        -0.23          -0.71                -0.06
1-419427           S           2.10        11.29       1.22     9.50     -0.22      0.50        -0.51          -0.44                -0.16
1-260481           S           2.05        10.65       0.85     9.67     +0.03      0.59        -0.16          -0.11                -0.06
1-251307           S           2.10        10.76       0.88     9.28     -0.39      0.45        -0.17          +0.30                -0.20
1-252151           S           1.78         9.72       0.61     9.19     -0.95      0.19        -0.52          -0.20                -0.18
1-209537           S           2.24        11.23       1.08     9.82     -0.10      0.68        -0.39          -0.38                -0.18
1-486243           S           1.78        10.11       0.82     9.05     -0.91      0.23        -0.12          -0.22                +0.16
1-236745           E           2.39        11.61       1.15     9.97     +0.11      0.79        -0.12          -0.15                -0.09
1-487099           S           2.10        10.90       0.96     9.78     +0.06      0.65        +0.04          -0.13                -0.01
1-402467           S           1.82        10.35       0.96     9.14     -0.68      0.20        -0.18          -0.19                -0.26
1-586863           S           1.91        10.68       0.95     9.20     -0.63      0.32        -0.40          -0.36                -0.17
1-92638            E           1.72         9.46       0.16     9.27     +0.12      0.27        +0.02          +0.13                +0.01
1-594386           E           2.39        11.46       1.05     9.98     +0.06      0.79        -0.06          -0.14                -0.02
1-258758           S           1.72         9.98       0.71     9.22     -0.52      0.27        -0.39          -0.11                -0.21
1-284526           S           1.96        10.36       0.79     9.40     -0.30      0.42        +0.42          +0.29                -0.05
1-279083           S           1.70         9.80       0.62     9.01     -1.08      0.13        -0.27          -0.13                +0.02
1-92744            S           2.09        10.79       0.87     9.75     -0.03      0.60        -0.13          -0.29                -0.16
1-93455            S           1.75        10.04       0.70     9.24     -0.93      0.15        -0.20          -0.01                -0.09
1-209199           S           2.01        10.59       0.79     9.43     -0.19      0.48        -0.29          -0.64                -0.14
1-210019           S           1.75        10.01       0.68     9.16     -0.82      0.41        -0.23          -0.31                -0.23
1-211017           S           1.78        10.31       0.88     9.19     -0.44      0.46        -0.12          -0.12                -0.14
1-322113           E           2.32        11.45       1.07     9.55     -0.05      0.46        -0.05          +0.04                -0.09
1-93903            S           1.75        10.07       0.76     9.27     -0.68      0.18        -0.26          -0.44                -0.17
1-594641           S           1.45         9.47       0.79     9.22     -0.47      0.33        -0.43          -0.34                -0.22
1-95120            E           2.40        11.38       0.95     9.90     +0.12      0.74        -0.20          -0.04                -0.14
1-210844           S           1.78        10.34       0.84     9.21     -0.43      0.40        -0.48          -0.32                -0.14
1-113654           S           1.90        10.38       0.82     9.22     -0.72      0.35        +0.07          -0.17                +0.05
1-47511            E           2.19        11.07       0.89     9.32     -0.04      0.35        -0.04          -0.33                -0.03
1-38618            E           1.68         9.30       0.15     9.39     -0.24      0.30        +0.20          -0.33                +0.25
1-613340           S           1.80        10.56       1.13     9.18     -0.77      0.37        -0.20          -0.16                -0.07
1-378795           S           2.26        11.35       1.13     9.60     +0.00      0.52        -0.25          -0.42                -0.16
1-177528           S           1.94        10.14       0.57     9.62     -0.12      0.52        +0.01          -0.25                +0.02
1-29726            E           2.45        11.52       0.98     9.85     +0.10      0.69        -0.06          -0.07                -0.09
1-178790           S           1.86         9.99       0.54     9.69     -0.38      0.49        +0.29          -0.31                +0.11
1-38887            S           1.65         9.56       0.54     9.15     -0.89      0.13        +0.18          +0.18                +0.12
1-378394           S           2.30        11.14       0.82     9.61     +0.07      0.53        -0.06          -0.17                -0.05
1-37062            E           1.89         9.92       0.44     9.34     -0.38      0.41        +0.20          -0.27                +0.08
1-229070           S           1.48         9.36       0.55     9.13     -0.57      0.37        -0.07          -0.24                -0.02
1-338600           E           1.67         9.39       0.35     9.58     -0.13      0.46        +0.25          -0.20                +0.18
1-38543            E           2.12        10.37       0.45     9.70     +0.05      0.59        -0.12          -0.08                -0.10
1-201183           S           1.43         9.10       0.27     9.17     -0.84      0.27        -0.13          -0.12                +0.04
1-604816           E           2.25        10.90       0.75     9.84     +0.03      0.67        -0.10          -0.08                -0.11
1-51970            E           2.24        10.80       0.56     9.96     +0.07      0.77        -0.04          -0.09                -0.04
1-201314           S           1.49         9.17       0.37     8.88     -1.15     -0.01        +0.32          +0.04                -0.00
1-145995           E           2.19        10.35       0.27     9.98     -0.07      0.73        +0.43          -0.56                +0.14
1-43137            E           2.41        11.64       1.11    10.00     +0.07      0.80        -0.13          -0.14                -0.08
1-604052           S           1.97        10.22       0.50     9.00     -1.11      0.34        +0.81          +0.14                -0.05
1-217695           E           2.08        10.57       0.64     9.98     -0.26      0.67        -0.03          -0.22                -0.04
1-44865            S           1.66         9.67       0.55     9.16     -0.79      0.29        +0.33          -0.06                +0.36
1-166670           E           2.40        11.49       0.93     9.78     +0.11      0.64        -0.10          -0.05                -0.11
1-44726            E           2.20        10.91       0.77     9.82     -0.04      0.63        +0.33          -0.49                +0.14
1-48136            E           1.70         9.59       0.52     9.29     -0.43      0.40        +0.52          +0.20                +0.26
1-545611           E           2.36        11.20       0.77     9.96     +0.10      0.78        -0.10          -0.02                -0.06
1-604907           E           2.03        10.23       0.52     9.65     -1.21      0.54        +0.64          -0.01                +0.02
1-254694           S           2.13        11.06       1.02     9.55     -0.00      0.59        -0.41          -0.49                -0.14
1-392862           E           2.12        10.57       0.59     9.80     +0.01      0.62        -0.05          -0.01                -0.03
1-232720           E           2.45        11.72       1.15     9.76     +0.14      0.63        -0.35          +0.04                -0.29
1-489766           E           2.24        10.86       0.66     9.85     +0.09      0.70        -0.09          -0.13                -0.12
1-491140           S           1.49         9.23       0.45     9.17     -0.69      0.26        -0.28          -0.24                -0.13
1-258249           E           1.97        10.16       0.52     9.27     -0.66      0.37        +0.01          -0.28                -0.02
1-490074           E           2.32        10.99       0.68     9.91     +0.04      0.73        -0.01          -0.10                -0.05
1-167392           S           1.76         9.87       0.53     9.25     -0.50      0.38        +0.02          -0.18                +0.20
1-71488            E           2.33        11.39       0.99     9.97     +0.06      0.78        -0.07          -0.19                -0.03
1-48084            E           2.31        10.97       0.60     9.92     +0.10      0.75        -0.13          -0.08                -0.13
1-339111           E           2.45        11.47       0.88     9.99     +0.06      0.79        -0.02          -0.05                -0.02
1-460404           E           2.34        11.29       0.83     9.79     +0.07      0.64        -0.09          +0.00                -0.07
1-379430           S           1.74         9.81       0.53     9.48     -0.29      0.37        +0.05          +0.28                -0.00
1-45399            E           2.31        11.25       0.82     9.82     +0.12      0.69        -0.11          -0.09                -0.13
1-245088           E           2.19        10.48       0.30     9.57     +0.15      0.51        +0.56          -0.20                +0.40
1-207984           E           1.75         9.67       0.34     9.53     -0.94      0.42        +0.22          +0.26                +0.17
1-457153           E           1.80         9.81       0.51     9.78     -0.20      0.56        +0.22          -0.46                +0.05
1-458359           S           1.92        10.26       0.63     9.66     -0.21      0.58        -0.19          -0.24                -0.08
1-210604           E           2.22        10.52       0.27     9.89     +0.13      0.73        -0.10          -0.05                -0.08
1-245896           E           1.94        10.15       0.46     9.54     -0.16      0.45        -0.12          -0.07                -0.06
1-569098           E           2.26        11.11       0.89     9.80     -0.03      0.62        +0.16          -0.42                +0.04
1-210135           S           2.16        11.01       0.99     9.49     -0.23      0.50        -0.35          -0.69                -0.15
1-197702           S           2.06        11.02       1.11     9.51     -0.33      0.51        -0.55          -0.71                -0.09
1-386430           S           2.19        10.82       0.73     9.74     -0.03      0.60        +0.01          -0.21                +0.01
1-558139           E           2.19        10.78       0.78     9.65     +0.11      0.58        -0.09          -0.14                -0.12
1-148601           E           2.05        10.27       0.48     9.82     +0.03      0.66        +0.02          -0.40                -0.06
1-298668           E           2.14        10.67       0.71     9.44     -0.21      0.49        -0.15          -0.33                +0.00
1-279188           S           1.71         9.71       0.48     9.13     -0.93      0.20        +0.00          +0.16                -0.06
1-149593           E           2.16        10.47       0.50     9.75     +0.15      0.63        -0.10          -0.20                -0.13
1-279617           S           1.85         9.81       0.35     8.87     -1.16      0.46        +0.55          +0.18                +0.15
1-236045           S           2.00        10.48       0.74     9.54     +0.04      0.51        -0.25          -0.12                -0.02
1-456381           S           1.79         9.83       0.48     9.87     -0.15      0.63        +0.07          -0.11                +0.02
1-135091           S           2.22        11.00       0.76     9.86     +0.03      0.70        -0.08          +0.02                -0.06
1-316385           E           2.42        11.61       1.05     9.93     +0.10      0.75        -0.15          -0.04                -0.10
1-94786            E           2.19        10.58       0.59     9.74     +0.05      0.60        +0.04          -0.21                -0.05
1-269634           S           1.90        10.34       0.72     9.45     -0.44      0.52        -0.13          +0.19                -0.05
1-136111           E           2.38        11.48       0.96     9.85     +0.08      0.69        -0.05          -0.05                -0.08
1-633256           S           1.93        10.65       0.82     9.28     -0.61      0.46        -0.29          -0.33                -0.07
1-542308           E           2.24        11.03       0.89     9.87     +0.09      0.70        -0.11          -0.08                -0.10
1-180299           E           2.47        11.83       1.23     9.82     +0.10      0.67        -0.22          -0.02                -0.17
1-48772            S           2.26        10.53       0.26    10.01     +0.07      0.83        +0.09          -0.06                -0.01
1-43528            S           2.02        10.90       1.10     9.39     -0.51      0.42        -0.37          -0.35                -0.18
1-210667           S           1.76        10.07       1.01     9.50     -0.48      0.38        -0.07          +0.05                -0.08
1-455684           S           1.91        10.52       0.94     9.41     -0.29      0.32        +0.08          +0.06                +0.06
1-180028           S           1.91         9.95       0.38     9.05     -0.98      0.41        -0.09          +0.35                -0.12
1-29799            E           2.04        10.74       0.95     9.77     -0.50      0.54        -0.05          -0.09                -0.16
1-379261           E           1.60         9.35       0.40     9.01     -0.92      0.12        +0.28          -0.05                -0.00
1-609414           S           2.45        11.91       1.39     9.96     -0.05      0.74        -0.05          -0.34                -0.09
1-90901            S           1.87        10.15       0.56     9.25     -0.95      0.38        -0.02          +0.06                -0.16
1-109081           E           2.03        10.68       1.01     9.58     -0.09      0.52        -0.22          -0.40                -0.13
1-36849            S           1.87        10.42       0.92     9.34     -0.65      0.41        -0.20          -0.14                -0.09
1-392691           S           1.67         9.94       0.91     9.13     -0.74      0.14        -0.24          -0.13                -0.27
1-90190            S           2.30        11.07       0.91     9.84     +0.01      0.71        -0.32          -0.18                -0.14
1-248410           E           1.78         9.65       0.25     9.43     -0.67      0.32        +0.00          +0.11                -0.05
1-379241           S           1.76         9.98       0.64     9.28     -0.56      0.30        -0.09          -0.16                -0.26
1-94554            E           2.07        10.45       0.61     9.86     +0.02      0.68        +0.03          -0.29                -0.06
1-38373            E           1.72         9.41       0.22     9.80     -0.26      0.55        +0.19          -0.38                +0.02
1-255916           S           2.19        11.15       1.12     9.72     -0.16      0.66        -0.14          -0.13                -0.03
1-404152           S           1.66         9.72       0.55     9.04     -0.93     -0.02        -0.20          -0.29                -0.15
1-236144           S           2.05        10.75       0.89     9.67     -0.39      0.50        +0.04          -0.29                -0.08
1-23712            S           2.00        10.27       0.58     9.74     +0.06      0.59        +0.00          -0.01                +0.03
1-164109           S           1.76        10.07       0.83     9.53     -0.35      0.48        -0.16          -0.04                +0.01
1-560933           S           2.04        10.41       0.78     9.20     -0.59      0.33        -0.23          +0.03                -0.14
1-109356           S           1.69         9.75       0.49     9.18     -0.90      0.33        -0.11          -0.10                -0.10
1-403685           E           1.92        10.21       0.72     9.84     -0.04      0.65        +0.18          -0.25                +0.10
1-134716           S           1.82        10.27       0.85     9.39     -0.74      0.33        -0.16          -0.25                -0.02
1-73241            E           2.10        10.68       0.80     9.96     -0.34      0.65        +0.09          -0.52                -0.02
1-48773            E           2.33        11.45       1.15     9.87     +0.01      0.69        -0.10          -0.20                -0.11
1-24440            S           1.86        10.16       0.65     9.01     -0.83      0.39        +0.00          +0.11                -0.16
1-456288           E           1.97        10.60       0.83     9.68     +0.01      0.53        -0.05          +0.10                +0.01
1-180308           S           2.23        11.29       1.00     9.23     -0.33      0.37        +0.00          -0.65                +0.05
1-375129           S           1.88        10.54       0.95     9.12     -0.73      0.21        +0.05          +0.00                +0.04
1-606005           S           2.16        10.84       0.86     9.75     +0.04      0.64        -0.19          -0.06                -0.07
1-166892           S           2.01        10.82       0.98     9.27     -0.36      0.41        -0.40          -0.38                -0.13
1-458504           S           2.05        10.93       1.02     9.30     -0.38      0.42        -0.35          -0.56                -0.22
1-174475           S           1.95        10.67       1.00     9.43     -0.34      0.43        -0.20          +0.07                -0.06
1-257412           S           1.76        10.06       0.90     9.15     -0.55      0.33        -0.40          +0.01                -0.07
1-569155           S           2.06        10.86       1.00     9.63     -0.06      0.54        -0.30          -0.19                -0.10
1-456915           S           2.15        11.05       1.11     9.42     -0.13      0.47        -0.42          +0.10                -0.18
1-548080           S           1.74        10.13       0.86     9.22     -0.62      0.35        -0.31          -0.36                +0.06
1-605640           S           1.76        10.21       1.00     9.16     -0.87      0.27        +0.18          -0.03                +0.16
1-135078           S           1.71        10.03       0.90     9.53     -0.30      0.48        -0.52          -0.53                -0.08
1-384548           E           2.23        10.73       0.60     9.80     +0.04      0.64        -0.08          -0.12                -0.07
1-246944           S           1.84        10.29       0.83     9.09     -0.86      0.23        -0.27          -0.03                -0.18
1-173872           S           1.80        10.38       0.96     9.12     -0.65      0.30        -0.46          -0.62                -0.23
1-456637           S           1.69         9.63       0.49     9.82     -0.34      0.54        +0.10          -0.17                +0.05
1-586585           E           2.28        10.91       0.76    10.03     +0.08      0.82        -0.11          +0.00                -0.10
1-246331           S           2.00        10.81       1.09     9.30     -0.30      0.29        -0.17          -0.25                -0.09
1-613769           S           2.16        11.33       1.30     9.63     -0.36      0.56        -0.62          -0.42                -0.26
1-379741           S           2.21        11.09       1.04     9.78     +0.02      0.69        -0.39          -0.11                -0.20
1-301331           S           1.83         9.82       0.33     9.76     -0.05      0.56        -0.02          -0.09                -0.02
1-274519           S           1.94        10.21       0.51     9.22     -0.97      0.45        -0.05          -0.12                -0.10
1-378863           S           1.82         9.93       0.80     9.13     -1.08      0.12        -0.06          +0.13                +0.16
1-373102           S           1.61        10.00       1.08     9.24     -0.50      0.23        -0.35          -0.15                -0.44
1-38822            S           1.81        10.33       1.03     8.92     -1.18      0.14        +0.06          +0.07                -0.14
1-269630           E           2.29        11.07       0.81     9.96     +0.10      0.78        -0.29          -0.02                -0.18
1-94696            E           2.11        10.80       0.85     9.69     +0.10      0.59        -0.13          -0.32                -0.10
1-547295           E           1.76         9.77       0.53     9.26     -0.85      0.43        +0.23          +0.14                -0.03
1-29878            E           1.79         9.79       0.45     9.56     +0.07      0.51        +0.17          -0.22                +0.16
1-205522           E           2.39        11.54       0.99     9.82     +0.11      0.67        -0.07          -0.13                -0.10
1-38787            S           1.58         9.49       0.39     9.19     -0.89      0.40        -0.12          +0.08                -0.19
1-351478           S           2.27        11.07       0.69     9.89     +0.09      0.75        -0.04          -0.02                -0.04
1-36942            E           2.20        10.60       0.57     9.87     +0.01      0.68        +0.01          -0.15                -0.03
1-229064           S           1.71         9.89       0.69     9.25     -0.81      0.26        -0.04          -0.14                +0.09
1-43272            S           1.80         9.93       0.46     9.22     -1.03      0.41        -0.07          -0.12                -0.13
1-38541            E           1.84         9.58       0.12     9.23     -0.88      0.42        +0.25          +0.25                +0.17
1-556577           S           1.52         9.24       0.43     9.18     -0.79      0.31        -0.29          -0.13                +0.12
1-201449           E           2.16        10.90       0.83     9.77     +0.01      0.61        +0.05          -0.26                +0.01
1-52494            E           2.39        11.74       1.22     9.80     +0.10      0.66        -0.19          -0.06                -0.18
1-556499           S           1.62         9.50       0.44     9.69     -0.53      0.57        +0.01          -0.27                -0.02
1-145920           E           1.54         9.35       0.45     9.36     -0.44      0.30        +0.27          +0.22                +0.05
1-43856            E           1.87         9.99       0.52     9.54     -0.17      0.45        -0.03          -0.23                -0.06
1-38463            E           2.07        10.30       0.47     9.85     +0.11      0.71        -0.18          -0.10                -0.19
1-217650           S           1.90        10.22       0.61     9.21     -0.70      0.44        -0.09          +0.03                -0.14
1-44915            S           1.60         9.64       0.52     9.12     -0.99      0.25        -0.25          +0.07                -0.39
1-166959           E           2.38        11.48       0.97     9.79     +0.11      0.64        +0.02          -0.19                -0.04
1-45112            S           1.58         9.52       0.49     8.97     -0.96      0.15        +0.23          -0.12                -0.19
1-48558            E           2.07        10.31       0.49     9.78     -0.02      0.60        +0.02          -0.20                -0.03
1-73009            S           1.97        10.66       0.87     9.24     -0.59      0.43        -0.20          -0.44                -0.15
1-545674           S           1.75        10.32       0.95     9.22     -0.76      0.19        -0.18          -0.67                -0.26
1-55612            S           1.97        10.16       0.49     9.35     -0.77      0.39        -0.08          -0.30                -0.06
1-147548           S           1.57         9.40       0.45     9.44     -0.31      0.35        +0.15          +0.17                +0.10
1-379124           E           2.20        10.88       0.69     9.95     -0.11      0.69        -0.15          +0.02                -0.10
1-254708           E           1.98        10.20       0.47     9.73     +0.04      0.58        +0.10          -0.08                +0.05
1-274368           E           1.62         9.50       0.48     9.01     -1.07      0.34        +0.14          +0.50                -0.06
1-488712           S           1.62         9.59       0.48     8.86     -1.01      0.11        -0.13          -0.03                -0.05
1-492536           E           2.11        10.60       0.68     9.74     -0.04      0.56        +0.04          -0.17                +0.01
1-258667           S           2.19        10.96       0.77     9.54     -0.06      0.49        -0.15          -0.13                -0.05
1-489814           S           1.65         9.81       0.68     9.06     -1.06      0.37        -0.34          -0.26                -0.17
1-167423           E           2.36        11.25       0.78     9.74     +0.16      0.62        -0.12          -0.06                -0.11
1-548341           E           2.23        10.94       0.78     9.58     +0.08      0.49        +0.15          -0.36                +0.07
1-121735           S           1.66         9.72       0.58     9.12     -1.07      0.42        -0.08          +0.15                -0.19
1-378428           E           2.27        10.87       0.64     9.81     +0.13      0.67        -0.25          -0.02                -0.24
1-48067            S           1.69         9.77       0.52     9.55     +0.05      0.44        -0.03          +0.05                -0.01
1-460882           S           1.62         9.69       0.63     9.17     -0.89      0.32        -0.33          -0.12                -0.13
1-351746           E           2.38        11.48       1.02     9.85     +0.09      0.69        -0.12          -0.12                -0.12
1-631680           S           1.79         9.96       0.62     9.24     -0.75      0.38        -0.28          +0.10                -0.18
1-624035           S           1.55         9.26       0.44     9.74     -0.26      0.51        -0.11          +0.03                -0.08
1-458395           E           2.04        10.25       0.54     9.66     -0.24      0.53        -0.29          -0.29                -0.14
1-135202           S           2.16        10.74       0.77     9.75     +0.03      0.59        -0.00          -0.41                -0.09
1-457122           E           2.11        10.35       0.36     9.70     +0.12      0.59        +0.06          -0.11                +0.02
1-266288           E           2.50        11.86       1.26     9.85     +0.07      0.70        -0.18          -0.04                -0.15
1-245869           E           2.04        10.59       0.74     9.64     -0.08      0.60        -0.08          -0.41                -0.11
1-135664           E           2.20        10.73       0.67     9.73     +0.08      0.63        -0.12          -0.21                -0.20
1-210611           E           2.02        10.16       0.39     9.66     -0.09      0.51        +0.14          -0.36                +0.05
1-386452           S           2.04        10.42       0.68     9.44     -0.21      0.44        -0.11          +0.19                -0.18
1-394326           E           2.43        11.55       1.06     9.78     +0.13      0.64        +0.01          -0.20                -0.05
1-584936           E           1.64         9.48       0.45     9.14     -0.87      0.23        -0.15          -0.10                -0.10
1-174629           E           2.25        10.73       0.54     9.61     +0.13      0.52        +0.57          -0.27                +0.37
1-279666           E           2.03        10.38       0.52     9.50     -0.20      0.46        +0.03          -0.17                +0.05
1-198182           E           2.34        11.13       0.72     9.90     +0.01      0.71        -0.19          -0.05                -0.16
1-456634           E           1.74         9.62       0.34     9.80     -0.13      0.58        +0.16          -0.33                +0.06
1-404231           S           1.61         9.52       0.45     9.08     -0.77      0.25        -0.09          -0.12                -0.05
1-135244           E           2.34        10.94       0.63     9.80     +0.06      0.65        -0.16          -0.11                -0.20
1-593972           E           2.40        11.21       0.70     9.92     +0.14      0.77        -0.26          -0.02                -0.19
1-94783            S           1.81        10.05       0.63     9.13     -0.63      0.43        -0.13          -0.28                -0.11
1-270160           E           2.51        11.70       1.08     9.99     +0.04      0.78        -0.14          -0.19                -0.15
1-314484           E           2.29        11.34       1.05     9.89     +0.03      0.70        -0.14          -0.09                -0.11
